id_group, bary_x, bary_y,bary_convex_x,bary_convex_y, speed_bary_x, speed_bary_y, popu_group, nb_group, plus-proche, time
24,728.8016,353.4259,728.8016,353.4259,-1.3936352,1.3317358,2,100,67,4
25,716.4198,851.9596,716.4198,851.9596,-0.18102673,1.4791555,1,100,97,4
26,609.60785,16.992485,609.60785,16.992485,0.74733627,-1.5391415,2,100,55,4
27,447.80066,688.75,447.80066,688.75,1.6787243,0.011383295,2,100,7,4
28,382.11197,242.17708,382.11197,242.17708,1.5660441,-0.36603576,1,100,41,4
29,228.33801,202.36075,228.33801,202.36075,1.9638985,0.37828884,1,100,81,4
30,382.3775,172.57013,382.3775,172.57013,-1.2707391,1.2688994,2,100,96,4
31,240.22325,423.46002,240.22325,423.46002,1.6889117,0.6452605,1,100,82,4
32,35.67466,237.30771,35.67466,237.30771,-1.1264455,-1.2439742,2,100,49,4
33,323.1842,798.22437,323.1842,798.22437,-0.46168453,1.527698,1,100,87,4
34,682.26746,127.62285,682.26746,127.62285,-1.4664211,-0.6109783,1,100,43,4
35,527.2405,613.9105,527.2405,613.9105,1.1509384,1.368895,2,100,4,4
36,506.5297,76.33783,506.5297,76.33783,1.1548045,-1.267135,1,100,47,4
37,756.5789,679.8589,756.5789,679.8589,1.8997754,0.26674142,2,100,72,4
38,217.27443,37.367958,217.27443,37.367958,-1.4424878,1.2459018,1,100,12,4
39,884.98315,213.48341,884.98315,213.48341,-1.306422,0.20365906,2,100,58,4
40,447.05878,58.851902,447.05878,58.851902,1.7374731,0.8272955,1,100,36,4
41,363.3506,242.756,363.3506,242.756,0.023615077,-1.8064916,2,100,28,4
43,663.2548,139.01875,663.2548,139.01875,-0.78548115,1.4993829,1,100,34,4
45,819.59406,551.9045,819.59406,551.9045,0.7003677,-1.6163642,1,100,65,4
46,140.92024,531.7685,140.92024,531.76855,-0.06385527,-1.7347324,3,100,52,4
47,506.2782,119.413826,506.2782,119.413826,-0.816807,1.499225,1,100,36,4
48,246.36267,798.14734,246.36267,798.14734,0.41777068,-1.7913085,2,100,87,4
49,59.57263,297.04257,59.57263,297.04257,-0.30943045,1.6268572,1,100,9,4
51,319.7067,692.02045,319.7067,692.02045,1.012408,-1.7248275,1,100,19,4
52,122.129265,531.2425,122.129265,531.2425,1.309361,1.0783972,1,100,46,4
53,418.60333,409.19556,418.60333,409.19556,-1.6973423,-1.0578418,1,100,56,4
54,574.6676,348.04486,574.6676,348.04486,-1.6272687,-0.580794,2,100,70,4
55,689.7197,30.930077,689.7197,30.930077,-1.3151205,-0.90845,2,100,26,4
56,357.277,397.44455,357.277,397.44455,0.35954815,1.9674159,1,100,53,4
57,881.1853,426.36435,881.1853,426.36435,-0.16999769,0.024176717,2,100,62,4
58,848.4272,136.13266,848.4272,136.13266,-1.1897454,1.590909,1,100,39,4
59,782.7194,814.10736,782.7194,814.10736,1.5353619,1.0161843,1,100,69,4
60,200.48355,621.51495,200.48355,621.51495,1.7821174,-0.90777624,1,100,1,4
61,629.9733,420.79654,629.9733,420.79654,-0.8786143,1.6573454,2,100,20,4
62,798.79254,352.4371,798.79254,352.4371,-0.7554723,-1.8518265,1,100,24,4
63,126.00155,749.3999,126.00155,749.3999,-0.19638881,-1.9903345,1,100,91,4
64,31.498787,10.623567,31.498787,10.623567,0.13678634,-1.7273774,2,100,80,4
65,779.7343,547.98346,779.7343,547.98346,1.3325411,1.2648346,1,100,45,4
66,842.81506,14.5907545,842.81506,14.5907545,0.35843897,1.9052267,1,100,58,4
67,688.924,301.10965,688.924,301.10965,0.14252844,-1.7580343,1,100,68,4
68,693.55133,284.22885,693.55133,284.22885,-0.49043852,1.7630063,1,100,67,4
69,811.51624,792.69366,811.51624,792.69366,-0.24292418,1.8542243,1,100,59,4
70,536.3655,355.5653,540.1511,353.62833,1.3496552,-1.143976,4,100,54,4
71,143.58032,245.07977,143.58032,245.07977,-0.5729804,1.7464254,1,100,81,4
72,821.9897,692.9723,821.9897,692.9723,1.2039007,-1.597067,1,100,37,4
73,589.12494,757.0592,589.12494,757.0592,-0.8577746,-1.5326327,1,100,88,4
74,312.14722,619.8653,312.14722,619.8653,1.7196313,-0.4806035,1,100,51,4
75,792.00494,887.0321,792.00494,887.0321,-1.0404885,1.3895156,1,100,59,4
76,397.88583,128.80814,397.88583,128.80814,-1.4712784,-0.77864516,1,100,96,4
78,591.91156,638.7179,591.91156,638.7179,0.045711756,-1.6732216,2,100,4,4
79,342.29205,541.5597,342.29205,541.5597,0.57642746,-1.7029889,1,100,110,4
80,137.12714,23.3989,137.12714,23.3989,1.6812243,-0.8899073,1,100,99,4
81,196.02922,273.09415,196.02922,273.09415,-0.6148217,-1.9031538,1,100,71,4
82,252.47049,399.1453,252.47049,399.1453,-0.58717763,-1.6317729,1,100,31,4
83,595.7713,496.1282,595.7713,496.1282,-1.9989969,0.06333705,1,100,20,4
84,674.342,764.32196,674.342,764.32196,-0.2832669,1.7607375,1,100,88,4
85,549.42114,690.994,549.42114,690.994,-0.23431458,1.6948485,2,100,78,4
86,900.0,300.2981,900.0,300.2981,-0.72815007,1.7241244,1,100,39,4
87,315.079,800.36237,315.079,800.36237,1.603454,-0.17830852,1,100,33,4
88,633.0569,768.2518,633.0569,768.2518,1.5140618,-0.9697058,1,100,84,4
89,319.52567,3.3994334,319.52567,3.3994334,-1.6104753,1.0310569,1,100,38,4
90,592.7574,133.48344,592.7574,133.48344,-0.14347386,1.9948472,1,100,43,4
91,96.97286,690.865,96.97286,690.865,1.9681045,-0.35575947,1,100,63,4
92,683.89484,507.91022,683.89484,507.91022,0.048799355,1.9994047,1,100,83,4
93,228.72842,460.5307,228.72842,460.5307,-0.6268545,1.6275096,1,100,31,4
94,94.95845,892.67316,94.95845,892.67316,-1.7294439,0.33894423,1,100,109,4
95,765.18726,259.1652,765.18726,259.1652,-1.8363897,-0.7922582,1,100,68,4
96,371.89667,159.95787,371.89667,159.95787,1.7451597,-0.49331206,1,100,30,4
97,714.1327,831.2158,714.1327,831.2158,-1.4040298,-1.1633208,2,100,25,4
99,136.74626,103.01124,136.74626,103.01124,0.17239505,1.9925562,1,100,80,4
100,650.2071,240.54811,650.2071,240.54811,1.4853594,1.3392936,1,100,68,4
103,317.64597,280.5703,317.64597,280.5703,-1.3412962,-1.3474389,1,100,22,4
104,743.1998,118.983604,748.18176,118.07117,0.79302686,-1.544265,4,100,34,4
105,446.4485,826.80383,446.4485,826.80383,1.8731127,0.3327964,3,100,107,4
106,111.284424,813.51117,111.284424,813.51117,-1.9530705,-0.024195552,2,100,63,4
107,427.52835,900.0,427.52835,900.0,-1.5887761,-0.07837719,1,100,105,4
109,32.289337,865.38904,32.289337,865.38904,-1.1222787,1.196431,2,100,94,4
110,318.77478,541.7837,318.77475,541.7837,-1.2688332,-1.1849184,3,100,79,4
112,67.68656,400.12057,67.68656,400.12057,-0.11882621,-1.4696658,2,100,13,4
1,178.73053,675.171,178.73053,675.171,-1.847472,0.47735578,1,98,60,5
2,44.965034,732.44806,44.965034,732.44806,0.09159876,1.5875612,2,98,91,5
3,307.93228,131.30487,307.93228,131.30487,-0.34205344,-1.9705328,1,98,96,5
4,548.4066,605.2736,548.4066,605.2736,-1.3647059,0.88443595,1,98,35,5
5,478.8507,466.58966,478.8507,466.58966,1.5478066,-0.79350233,3,98,53,5
6,754.1449,443.85764,754.1449,443.85764,1.6304966,-0.85549104,2,98,24,5
7,497.61353,735.0164,497.61353,735.0164,-0.081801884,-1.8902254,1,98,85,5
8,434.6037,558.7876,434.6037,558.7876,1.1070995,1.5793606,2,98,5,5
9,98.10127,290.6355,98.10127,290.6355,-0.39392197,-1.7481058,2,98,49,5
10,9.603155,592.3871,9.603155,592.3871,-0.38301414,-0.86662036,2,98,52,5
11,900.0,832.8903,900.0,832.8903,1.5521724,0.94896424,1,98,69,5
12,225.98854,99.8475,225.98854,99.8475,-1.1665612,-1.6245414,1,98,38,5
13,23.15233,448.72437,24.523502,449.30402,-0.12684982,0.5513232,5,98,117,5
16,449.4835,340.75043,449.48352,340.75043,-1.2781024,-0.7426623,3,98,53,5
17,198.54318,886.9232,198.54318,886.9232,-0.44886905,0.26109323,2,98,48,5
18,483.49783,242.92464,483.49783,242.92464,1.2873406,-1.5306058,1,98,28,5
19,373.67712,729.66644,373.67712,729.6664,-1.5490682,-0.611225,4,98,51,5
20,569.52563,454.49542,569.52563,454.49542,1.2339659,1.573953,1,98,83,5
22,361.73553,301.26184,361.73553,301.26184,-1.9920269,0.1784056,1,98,103,5
24,727.41473,354.75507,727.41473,354.75507,-1.3868105,1.3291337,2,98,67,5
25,716.1127,853.2749,716.1127,853.2749,-0.30713254,1.31532,1,98,97,5
27,449.43115,688.7866,449.43115,688.7866,1.6305032,0.036591828,2,98,7,5
28,383.54364,241.79369,383.54364,241.79369,1.4316797,-0.3833949,1,98,41,5
29,230.30191,202.73904,230.30191,202.73904,1.9638985,0.37828884,1,98,81,5
30,381.14386,173.78583,381.14386,173.78583,-1.2336752,1.2157042,2,98,96,5
31,241.82501,424.12918,241.82501,424.12918,1.6017672,0.6691575,1,98,82,5
32,34.679283,236.02489,34.679283,236.02489,-0.99537766,-1.2828102,2,98,49,5
33,322.76123,799.6241,322.76123,799.6241,-0.4229725,1.3997183,1,98,87,5
34,680.9477,127.00046,680.9477,127.00046,-1.3197359,-0.6223923,1,98,90,5
35,528.35046,615.25635,528.35046,615.25635,1.1100123,1.3458028,2,98,4,5
36,507.63907,75.158775,507.63907,75.158775,1.1093619,-1.1790547,1,98,47,5
37,758.469,680.1157,758.469,680.1157,1.8900616,0.25689247,2,98,72,5
38,215.91544,38.668884,215.91544,38.668884,-1.3589878,1.3009268,1,98,12,5
39,883.68835,213.68839,883.68835,213.68839,-1.2948632,0.20496646,2,98,58,5
40,448.73517,59.758373,448.73517,59.758373,1.6763887,0.9064706,1,98,36,5
41,363.3631,240.9916,363.3631,240.9916,0.012518913,-1.7644014,2,98,28,5
45,820.2624,550.36,820.2624,550.36,0.6683073,-1.5445207,1,98,65,5
46,140.87643,530.06396,140.87643,530.06396,-0.043810822,-1.7045887,3,98,52,5
47,505.5033,120.82436,505.5033,120.82436,-0.77488965,1.410538,1,98,36,5
48,246.79375,796.37714,246.79375,796.37714,0.43107104,-1.7702606,2,98,87,5
49,59.387585,298.5689,59.387585,298.5689,-0.18504703,1.5263451,1,98,9,5
51,320.71912,690.2956,320.71912,690.2956,1.012408,-1.7248275,1,98,19,5
52,123.34241,532.3207,123.34241,532.3207,1.2131442,1.0781924,1,98,46,5
53,416.90598,408.13773,416.90598,408.13773,-1.6973423,-1.0578418,1,98,56,5
54,573.14813,347.44678,573.14813,347.44678,-1.5195115,-0.59810495,2,98,70,5
55,688.5122,30.067364,688.5122,30.067364,-1.2075536,-0.8627126,2,98,116,5
56,357.63657,399.41196,357.63657,399.41196,0.35954815,1.9674159,1,98,53,5
57,880.99316,426.40924,880.99316,426.40924,-0.19217348,0.04489124,2,98,62,5
58,847.1582,137.66257,847.1582,137.66257,-1.2689844,1.5299075,1,98,39,5
59,784.21234,815.0973,784.21234,815.0973,1.4929137,0.9899187,1,98,69,5
60,202.26567,620.6072,202.26567,620.6072,1.7821174,-0.90777624,1,98,1,5
61,629.0825,422.43182,629.0825,422.43182,-0.8907731,1.6352726,2,98,20,5
62,798.03705,350.58527,798.03705,350.58527,-0.7554723,-1.8518265,1,98,24,5
63,125.80516,747.40955,125.80516,747.40955,-0.19638881,-1.9903345,1,98,91,5
64,31.70228,8.955805,31.70228,8.955805,0.20349325,-1.6677626,2,98,80,5
65,781.0833,549.15576,781.0833,549.15576,1.3490264,1.1722928,1,98,45,5
66,843.07355,16.49822,843.07355,16.49822,0.25846404,1.907466,1,98,58,5
67,689.09424,299.42975,689.09424,299.42975,0.1702446,-1.6798942,1,98,68,5
68,693.0627,285.94,693.0627,285.94,-0.48862305,1.7111384,1,98,67,5
69,811.27423,794.50916,811.27423,794.50916,-0.24198325,1.8154763,1,98,59,5
70,537.65094,354.42795,541.37787,352.47232,1.2854354,-1.1373463,4,98,54,5
71,142.95615,246.75774,142.95615,246.75774,-0.624171,1.6779661,1,98,81,5
72,823.1936,691.37524,823.1936,691.37524,1.2039007,-1.597067,1,98,37,5
73,588.3569,755.5647,588.3569,755.5647,-0.76806873,-1.4944997,1,98,88,5
74,313.78128,619.33716,313.78128,619.33716,1.634077,-0.52811813,1,98,51,5
75,790.9793,888.32275,790.9793,888.32275,-1.02563,1.2906257,1,98,59,5
76,396.50253,128.09023,396.50253,128.09023,-1.383309,-0.71791446,1,98,96,5
78,591.92645,637.13245,591.92645,637.13245,0.014891192,-1.5854535,2,98,4,5
80,138.82802,22.60704,138.82802,22.60704,1.7008818,-0.79185843,1,98,38,5
81,195.4144,271.19098,195.4144,271.19098,-0.6148217,-1.9031538,1,98,71,5
82,251.91606,397.59857,251.91606,397.59857,-0.55443436,-1.5467169,1,98,31,5
83,593.84106,496.16855,593.84106,496.16855,-1.9302406,0.04034711,1,98,20,5
84,674.0504,766.00775,674.0504,766.00775,-0.29158506,1.6857855,1,98,88,5
85,549.1786,692.619,549.1786,692.619,-0.24258952,1.6249385,2,98,7,5
86,899.27185,302.02222,899.27185,302.02222,-0.72815007,1.7241244,1,98,39,5
87,316.54752,800.16235,316.54752,800.16235,1.4684955,-0.20001736,1,98,33,5
88,634.47925,767.27795,634.47925,767.27795,1.4223721,-0.97380483,1,98,84,5
89,317.98856,4.4984493,317.98856,4.4984493,-1.5371159,1.0990157,1,98,38,5
90,627.52576,137.94705,627.52576,137.94705,-0.4803723,1.6959659,2,98,34,5
91,98.94096,690.5092,98.94096,690.5092,1.9681045,-0.35575947,1,98,63,5
92,683.94366,509.9096,683.94366,509.9096,0.048799355,1.9994047,1,98,83,5
93,228.16623,462.09497,228.16623,462.09497,-0.5621953,1.5642717,1,98,31,5
94,93.29517,892.93713,93.29517,892.93713,-1.6632757,0.26396576,1,98,109,5
95,763.3509,258.37292,763.3509,258.37292,-1.8363897,-0.7922582,1,98,68,5
96,373.5793,159.53662,373.5793,159.53662,1.6826475,-0.4212436,1,98,30,5
97,693.23376,840.2003,693.23376,840.2003,-1.4535253,-0.5656551,3,98,25,5
99,136.91866,105.00379,136.91866,105.00379,0.17239505,1.9925562,1,98,80,5
100,651.69244,241.8874,651.69244,241.8874,1.4853594,1.3392936,1,98,68,5
103,316.33218,279.19202,316.33218,279.19202,-1.3137923,-1.378283,1,98,22,5
104,743.96045,117.45881,748.97156,116.54747,0.7606256,-1.5247883,4,98,34,5
105,448.31708,827.1036,448.31708,827.1036,1.868566,0.2997746,3,98,107,5
106,109.33135,813.48694,109.33135,813.48694,-1.9530705,-0.024195552,2,98,63,5
107,425.93958,899.92163,425.93958,899.92163,-1.5887761,-0.07837719,1,98,105,5
109,31.248909,866.51715,31.248909,866.51715,-1.0404286,1.1280844,2,98,94,5
112,70.850426,393.68295,70.850426,393.68295,-0.8713675,-1.3979322,1,98,117,5
114,323.88507,540.42285,323.88507,540.42285,-0.7690124,-1.3048497,4,98,74,5
116,610.3727,15.630542,610.3727,15.630542,1.0990324,-0.7440629,2,98,55,5
117,64.44795,403.76712,64.44795,403.76712,0.7966279,-1.3931475,1,98,112,5
1,176.88306,675.6484,176.88306,675.6484,-1.847472,0.47735578,1,98,60,6
2,45.18271,733.98737,45.18271,733.98737,0.2176764,1.5393038,2,98,91,6
3,307.59024,129.33434,307.59024,129.33434,-0.34205344,-1.9705328,1,98,96,6
4,547.16986,606.1897,547.16986,606.1897,-1.2367307,0.9160745,1,98,35,6
5,480.40665,465.7937,480.40665,465.7937,1.5559512,-0.79594225,3,98,53,6
6,755.75635,443.01727,755.75635,443.01727,1.6113827,-0.84033716,2,98,24,6
7,497.49835,733.1765,497.49835,733.1765,-0.11518354,-1.8398745,1,98,27,6
8,435.71075,560.36694,435.71075,560.36694,1.1070995,1.5793606,2,98,5,6
9,97.70885,288.95877,97.70885,288.95877,-0.39242947,-1.6767397,2,98,49,6
10,9.325851,591.5206,9.325851,591.5206,-0.27730384,-0.8664129,2,98,52,6
11,900.0,833.8393,900.0,833.8393,0.04011643,1.8188355,1,98,69,6
12,224.82198,98.22296,224.82198,98.22296,-1.1665612,-1.6245414,1,98,38,6
13,23.123238,449.28494,24.653131,449.6833,-0.029093578,0.5605566,5,98,117,6
16,448.237,340.0192,448.237,340.0192,-1.2464879,-0.73121977,3,98,53,6
17,198.16672,887.11285,198.16672,887.11285,-0.37646562,0.18961209,2,98,48,6
18,484.7852,241.39403,484.7852,241.39403,1.2873406,-1.5306058,1,98,28,6
19,372.15955,729.07544,372.15955,729.07544,-1.5175798,-0.5909255,4,98,51,6
20,570.73975,456.0181,570.73975,456.0181,1.21413,1.5226645,1,98,83,6
22,359.7435,301.44025,359.7435,301.44025,-1.9920269,0.1784056,1,98,103,6
24,726.03894,356.0885,726.03894,356.0885,-1.3758073,1.3334424,2,98,67,6
25,715.7013,854.44116,715.7013,854.44116,-0.4113567,1.1662462,1,98,120,6
27,451.01633,688.84094,451.01633,688.84094,1.5851676,0.054308712,2,98,7,6
28,384.84558,241.3989,384.84558,241.3989,1.3019347,-0.39479107,1,98,41,6
29,232.26581,203.11734,232.26581,203.11734,1.9638985,0.37828884,1,98,81,6
30,379.94003,174.93634,379.94003,174.93634,-1.2038065,1.1505102,2,98,96,6
31,243.334,424.8142,243.334,424.8142,1.5089883,0.6850131,1,98,82,6
32,33.81525,234.70215,33.81525,234.70215,-0.8640317,-1.3227437,2,98,49,6
33,322.38086,800.90027,322.38086,800.90027,-0.3803815,1.276191,1,98,87,6
34,679.77246,126.36002,679.77246,126.36002,-1.1752478,-0.64043236,1,98,90,6
35,529.4203,616.58453,529.4203,616.58453,1.069789,1.3281739,2,98,4,6
36,508.70187,74.067314,508.70187,74.067314,1.0627984,-1.0914634,1,98,47,6
37,760.35376,680.36487,760.35376,680.36487,1.884774,0.24913597,2,98,72,6
38,214.64091,40.023335,214.64091,40.023335,-1.274518,1.3544512,1,98,12,6
39,882.4016,213.90002,882.4016,213.90002,-1.2866703,0.21163037,2,98,58,6
40,450.349,60.74285,450.349,60.74285,1.6138194,0.9844775,1,98,36,6
41,363.363,239.26505,363.363,239.26505,-9.942055E-5,-1.7265375,2,98,28,6
45,820.9011,548.8877,820.9011,548.8877,0.638735,-1.4722607,1,98,65,6
46,140.83647,528.3873,140.83647,528.3873,-0.03996899,-1.6766346,3,98,52,6
47,504.77167,122.14686,504.77167,122.14686,-0.7316296,1.3224909,1,98,36,6
48,247.23927,794.62506,247.23927,794.62506,0.44552177,-1.7520832,2,98,87,6
49,59.31845,300.0014,59.31845,300.0014,-0.06913305,1.432489,1,98,9,6
51,321.73154,688.57074,321.73154,688.57074,1.012408,-1.7248275,1,98,19,6
52,124.46792,533.41205,124.46792,533.41205,1.12551,1.0913589,1,98,46,6
53,415.20862,407.0799,415.20862,407.0799,-1.6973423,-1.0578418,1,98,56,6
54,571.73694,346.82843,571.73694,346.82843,-1.4112277,-0.6183517,2,98,70,6
55,687.428,29.233753,687.428,29.233753,-1.0841968,-0.8336104,2,98,116,6
56,357.99612,401.37936,357.99612,401.37936,0.35954815,1.9674159,1,98,53,6
57,880.77625,426.47803,880.77625,426.47803,-0.21693619,0.068781674,2,98,62,6
58,845.81195,139.12903,845.81195,139.12903,-1.3462794,1.4664607,1,98,39,6
59,785.66394,816.0618,785.66394,816.0618,1.4516215,0.96456015,1,98,69,6
60,204.04779,619.6994,204.04779,619.6994,1.7821174,-0.90777624,1,98,1,6
61,628.16296,424.0315,628.16296,424.0315,-0.91954494,1.5996706,2,98,20,6
62,797.28156,348.73343,797.28156,348.73343,-0.7554723,-1.8518265,1,98,24,6
63,125.60877,745.4192,125.60877,745.4192,-0.19638881,-1.9903345,1,98,91,6
64,31.989746,7.680522,31.989746,7.680522,0.9062297,-1.102939,2,98,80,6
65,782.4473,550.23505,782.4473,550.23505,1.3640436,1.0792874,1,98,45,6
66,843.232,18.405998,843.232,18.405998,0.15846452,1.9077786,1,98,58,6
67,689.2875,297.82196,689.2875,297.82196,0.19321784,-1.6077791,1,98,68,6
68,692.57245,287.5971,692.57245,287.5971,-0.49022192,1.6570935,1,98,67,6
69,811.03284,796.28827,811.03284,796.28827,-0.24138084,1.7791142,1,98,59,6
70,538.8865,353.28958,542.5479,351.33148,1.2355825,-1.1383597,4,98,54,6
71,142.28053,248.36687,142.28053,248.36687,-0.6756184,1.6091307,1,98,81,6
72,824.3975,689.7782,824.3975,689.7782,1.2039007,-1.597067,1,98,37,6
73,587.6785,754.10724,587.6785,754.10724,-0.6783216,-1.4574571,1,98,88,6
74,315.3292,618.76166,315.3292,618.76166,1.5479205,-0.5755006,1,98,51,6
75,789.9708,889.5149,789.9708,889.5149,-1.0084678,1.1921093,1,98,59,6
76,395.16196,127.45826,395.16196,127.45826,-1.3405651,-0.63196504,1,98,96,6
78,591.9131,635.63556,591.9131,635.63556,-0.013406843,-1.4968593,2,98,4,6
80,140.54683,21.91356,140.54683,21.91356,1.7188113,-0.6934789,1,98,38,6
81,194.79958,269.2878,194.79958,269.2878,-0.6148217,-1.9031538,1,98,71,6
82,251.39632,396.13718,251.39632,396.13718,-0.519744,-1.4613822,1,98,31,6
83,591.9792,496.18625,591.9792,496.18625,-1.8618839,0.017710725,1,98,20,6
84,673.751,767.6179,673.751,767.6179,-0.29945198,1.6101923,1,98,88,6
85,548.927,694.1762,548.927,694.1762,-0.25152367,1.5572088,2,98,7,6
86,898.45416,303.70187,898.45416,303.70187,-0.8177171,1.6796525,1,98,39,6
87,317.87918,799.9367,317.87918,799.9367,1.3316736,-0.22566473,1,98,33,6
88,635.80707,766.30707,635.80707,766.30707,1.3278147,-0.97089237,1,98,84,6
89,316.52603,5.6640825,316.52603,5.6640825,-1.4625362,1.165633,1,98,38,6
90,627.0282,139.59656,627.0282,139.59656,-0.49756393,1.6495035,2,98,34,6
91,100.909065,690.15344,100.909065,690.15344,1.9681045,-0.35575947,1,98,63,6
92,683.9925,511.909,683.9925,511.909,0.048799355,1.9994047,1,98,83,6
93,227.66977,463.5978,227.66977,463.5978,-0.49646047,1.5028309,1,98,31,6
94,91.70029,893.1281,91.70029,893.1281,-1.5948871,0.19100687,1,98,109,6
95,761.5145,257.58066,761.5145,257.58066,-1.8363897,-0.7922582,1,98,68,6
96,375.2007,159.18373,375.2007,159.18373,1.6214013,-0.3528874,1,98,30,6
99,137.09105,106.996346,137.09105,106.996346,0.17239505,1.9925562,1,98,80,6
100,653.1778,243.2267,653.1778,243.2267,1.4853594,1.3392936,1,98,68,6
103,315.0205,277.80844,315.0205,277.80844,-1.3116851,-1.383567,1,98,22,6
104,744.69,115.95148,749.743,115.034195,0.7295746,-1.5073358,4,98,34,6
105,450.18036,827.3705,450.18036,827.3705,1.86328,0.26686305,3,98,107,6
106,107.37828,813.46277,107.37828,813.46277,-1.9530705,-0.024195552,2,98,63,6
107,424.36823,899.7448,424.36823,899.7448,-1.5713426,-0.17684585,1,98,105,6
109,30.289108,867.5785,30.289108,867.5785,-0.9598017,1.0613859,2,98,94,6
112,70.07446,392.3186,70.07446,392.3186,-0.7759637,-1.3643566,1,98,117,6
116,611.46545,14.9369755,611.46545,14.9369755,1.0927637,-0.69356614,2,98,55,6
117,65.31507,402.48157,65.31507,402.48157,0.8671151,-1.285554,1,98,112,6
118,323.1533,539.1262,323.1533,539.1262,-0.7317871,-1.2966537,4,98,74,6
120,691.7976,839.64075,691.7976,839.64075,-1.4361014,-0.5596416,3,98,25,6
1,175.03558,676.12573,175.03558,676.12573,-1.847472,0.47735578,1,100,60,7
2,45.505383,735.4922,45.505383,735.4922,0.3226742,1.5048659,2,100,91,7
3,307.2482,127.3638,307.2482,127.3638,-0.34205344,-1.9705328,1,100,96,7
4,546.06635,607.1328,546.06635,607.1328,-1.1035446,0.94313765,1,100,35,7
5,481.97482,464.9956,481.97482,464.9956,1.5681871,-0.79813087,3,100,20,7
6,757.3512,442.19058,757.3512,442.19058,1.5948522,-0.8267118,2,100,24,7
7,497.35004,731.38416,497.35004,731.38416,-0.14832056,-1.792329,1,100,125,7
8,436.81787,561.9463,436.81787,561.9463,1.1070995,1.5793606,2,100,5,7
9,97.319305,287.34442,97.319305,287.34442,-0.38954434,-1.6143541,2,100,49,7
10,9.159935,590.65686,9.159935,590.65686,-0.16591597,-0.863791,2,100,52,7
11,900.0,835.65814,900.0,835.65814,-1.5088222,1.0164778,1,100,69,7
12,223.65541,96.59842,223.65541,96.59842,-1.1665612,-1.6245414,1,100,38,7
13,23.194515,449.85352,24.848475,450.0617,0.07127873,0.568596,5,100,117,7
16,447.0171,339.29572,447.0171,339.29572,-1.2199285,-0.72347444,3,100,53,7
17,197.86252,887.2329,197.86252,887.2329,-0.3041944,0.12002462,2,100,48,7
18,486.07254,239.86342,486.07254,239.86342,1.2873406,-1.5306058,1,100,28,7
19,370.67493,728.5046,370.67493,728.5046,-1.484616,-0.5708305,4,100,87,7
20,571.93567,457.49152,571.93567,457.49152,1.1958925,1.473424,1,100,83,7
22,357.75146,301.61865,357.75146,301.61865,-1.9920269,0.1784056,1,100,103,7
